night_date,n_hours,err,wb,cum_cold_h,season,month,doy,dow,holiday,below,dist,campaign_start,campaign_night2
2022-11-28,11,-388.47354545454584,-4.0673342465669515,359.0,2022,11,332,0,0,1,-2.0673342465669515,0,0
2022-11-29,11,220.3615227272727,-5.738894956652661,383.0,2022,11,333,1,0,1,-3.7388949566526613,0,0
2022-11-30,11,-212.00152272727294,-5.824438566179543,407.0,2022,11,334,2,0,1,-3.824438566179543,0,0
2022-12-01,11,-102.99865909090873,-4.270323922612441,431.0,2022,12,335,3,0,1,-2.270323922612441,0,0
2022-12-02,11,-201.43161363636383,-6.306628169386435,455.0,2022,12,336,4,0,1,-4.306628169386435,0,0
2022-12-03,11,-193.57947727272733,-2.186524963821496,479.0,2022,12,337,5,0,1,-0.18652496382149586,0,0
2022-12-04,11,-64.29022727272704,-2.9605545372622943,492.0,2022,12,338,6,0,1,-0.9605545372622943,0,0
2022-12-05,11,-208.56843181818147,-8.248335325074294,516.0,2022,12,339,0,0,1,-6.248335325074294,0,0
2022-12-06,11,103.22845454545413,-6.679490981499725,540.0,2022,12,340,1,0,1,-4.679490981499725,0,0
2022-12-07,11,-113.88454545454525,-9.373482161616925,564.0,2022,12,341,2,0,1,-7.373482161616925,0,0
2022-12-08,11,-331.6280909090909,-7.8040048095647725,588.0,2022,12,342,3,0,1,-5.8040048095647725,0,0
2022-12-09,11,-363.6196818181814,-2.8910234818188303,612.0,2022,12,343,4,0,1,-0.8910234818188303,0,0
2022-12-10,11,-271.6315681818173,-9.46980186400757,636.0,2022,12,344,5,0,1,-7.46980186400757,0,0
2022-12-11,11,342.5867499999997,-16.298740822310403,660.0,2022,12,345,6,0,1,-14.298740822310403,0,0
2022-12-12,11,-336.01211363636406,-15.255698190358169,684.0,2022,12,346,0,0,1,-13.255698190358169,0,0
2022-12-13,11,-432.5438636363633,-9.824072848879451,708.0,2022,12,347,1,0,1,-7.824072848879451,0,0
2022-12-14,11,-292.9527954545452,-3.7927478644359627,732.0,2022,12,348,2,0,1,-1.7927478644359627,0,0
2022-12-15,11,-350.72554545454545,-2.605676248970701,756.0,2022,12,349,3,0,1,-0.6056762489707008,0,0
2022-12-16,11,-1024.3024772727274,-5.117630610543761,771.0,2022,12,350,4,0,1,-3.1176306105437606,0,0
2022-12-17,11,-88.40590909090928,-10.474698208882844,795.0,2022,12,351,5,0,1,-8.474698208882844,0,0
2022-12-18,11,-385.87224999999984,-6.758655086286733,819.0,2022,12,352,6,0,1,-4.758655086286733,0,0
2022-12-19,11,-902.8709090909095,0.22669024417595954,836.0,2022,12,353,0,0,0,2.2266902441759595,0,0
2022-12-20,11,-399.72831818181874,-1.9612936549551847,836.0,2022,12,354,1,0,0,0.038706345044815293,0,0
2022-12-21,11,-391.34686363636405,-2.0780710418483603,842.0,2022,12,355,2,1,1,-0.07807104184836033,1,0
2022-12-22,11,-826.5982045454543,-2.9297273002837203,860.0,2022,12,356,3,1,1,-0.9297273002837203,0,1
2022-12-23,11,-543.351704545455,0.10648799601941329,869.0,2022,12,357,4,1,0,2.106487996019413,0,0
2022-12-24,11,-340.29954545454547,-0.8064331963654364,869.0,2022,12,358,5,1,0,1.1935668036345635,0,0
2022-12-25,11,-332.524318181818,-2.4698404949594046,869.0,2022,12,359,6,1,1,-0.4698404949594046,1,0
2022-12-26,11,-265.2362500000001,-2.2414103145065547,883.0,2022,12,360,0,1,1,-0.2414103145065547,0,1
2022-12-27,11,-429.20747727272743,-7.093177895902297,902.0,2022,12,361,1,1,1,-5.093177895902297,0,0
